MxBT	Wget_Med	Apache_Med	OpenVPN_Med	MySql_Med	DynamoDB_Med	Magick_Med	PHP-FPM_Med	Wget_Mem(SD)	Apache_Mem(SD)	OpenVPN_Mem(SD)	MySql_GenTime(SD)	DynamoDB_GenTime(SD)	Magick_GenTime(SD)	PHP-FPM_GenTime(SD)
2		637.8367188 668.9316406 1002.046484 1545.046875 231.7132688	    311.9304688	288.9304688	0.1497769485	0.05248058142	2.545541517		1.370019389			2.276087859				0.09290800274		0.653146727
3		661.1050782 670.5585938 1003.101562 1531.005859 234.3937363	    312.7890625	291.3890625	0.1682304841	0.121533978		2.821633686     0.03590776623       2.146592511             0.477178457         0.07883466741
4		668.3917969 670.5546875 1001.991406 1534.470703 235.4288938	    313.7296875	312.1296875	0.1749066698	0.1712524236	2.581680744     0.3121213526        0.1336984725            0.8912946359        0.8428652045
5		669.8523438 670.5097656 1002.054297 1529.234375 234.324205	    314.3375	313.7375	0.1432623023	0.09667475524	2.475384313     7.424621202         2.232128178             0.9566828128        0.3348387737
